drug	disease	label
C8H9FN2O3	Dickeya_dadantii_3937	0
C14H14ClN3	Lactobacillaceae	0
C21H23N2NaO6S	Clostridium_hathewayi_DSM13479	0
C25H30N2O5	Blautia_Genus	0
C17H25N3O5S	Pseudomonas_aeruginosa	0
C21H25ClN2O3	Enterobacter_cloacae	0
C23H36N2O2	Butyrivibrio	0
C23H28ClN3O7	Burkholderiales_Order	0
C29H35NO8	Salmonella	0
C21H33N3O5S	Escherichia_coli	0
C22H28N4O6	Campylobacter_gracilis_RM3268	0
C33H40N2O9	Oscillibacter_sp.	0
C24H26N2O4	Chloro铿俥xi	0
C22H25Cl2N3O	Johnsonella	0
C25H30ClNO5	Klebsiella_pneumoniae	0
C20H18NO4+	Streptococcus_agalactiae	0
C22H27Cl3N2OS	Pseudomonas_aeruginosa_NCGM2.S1	0
C11H12N4O3S	Roseburia_faecis	0
C23H20F2N2O4	Lactobacillales_Order	0
C15H14ClN3O4S3	Peptostreptococcus	0
C12H13ClN4	Eubacterium_plexicaudatum	0
C21H24FN3O4	Blautia_luti_DSM14534	0
C12H10F3N3O4	Saccharibacteria	0
C47H51NO14	Bacteroides_dorei_DSM17855	0
C88H100Cl2N10O28	Aeromonas_caviae_Ae398	0
C36H60N2O8S	Slackia_isoflavoniconvertens	0
C52H98N16O13	Edwardsiella_ictaluri_93-146	0
C12H9F3N2O2	Clostridium_botulinum_C_str._Eklund	0
C19H28Cl2N6O6S2	Burkholderiales_Order	0
C16H17N3O5S	Bacteroidetes	0
ClO-	Moryella	0
C3H7O4P	Acinetobacter	0
C16H22O4	Lacrimispora_saccharolytica	0
C22H24ClN3O5	Bacteroides_stercoris	0
C19H22F2N4O3	Butyrivibrio_fibrisolvens	0
C3H6N6	Lactococcus	0
C8H6ClF3N2OS	Lactobacillus_delbrueckii_subsp._bulgaricus	0
C19H28N2O4	Klebsiella_oxytoca_KCTC_1686	0
C19H27N5O4	Porphyromonas_uenonis_60-3	0
C14H14N8O4S3	Serratia_odorifera_DSM_4582	0
C23H27N3O6	Escherichia_albertii_TW07627	0
C18H18ClNOS	Shewanella_putrefaciens_200	0
C29H31F2N3O	Corynebacterium_pseudogenitalium_ATCC_33035	0
Pb	Pantoea_ananatis_LMG_5342	0
C23H36Cl3N3O3	Gemmatimonadetes	0
C14H13N5O5S2	Salmonella_bongori_NCTC_12419	0
C24H30Cl2N2O3	Acetobacter	0
C29H31F2N3O	Helicobacter_pylori	0
C22H23ClN6O	Bacteroides_fragilis_T(B)9	0
C32H52Br2N4O4	Firmicutes	0
C9H9N3O2	Citrobacter_sp._30_2	0
C41H64O13	Blautia_coccoides	0
C29H39N5O8	Sutterella	0
C18H14Cl4N2O	Coriobacteriia	0
C25H28N6O	Porphyromonas_uenonis_60-3	0
C25H34O6	Bifidobacterium_longum_subsp._infantis	0
C26H22ClF3N2O3	Bacteroidales	0
C6H8N2O2S	Oscillibacter_sp.	0
C34H57BrN2O4	Butyrivibrio_fibrisolvens	0
C10H17N	Caulobacterales_order	0
C43H51N3O11	Klebsiella_pneumoniae_342	0
C12H8O4	Methanobrevibacter	0
C9H10N2O3S2	Snodgrassella_alvi	0
C12H17N3O4S	Staphylococcus	0
C46H58N4O9	Bacteroides_intestinalis_DSM17393	0
C17H13ClFN3O	Staphylococcus_epidermidis_W23144	0
C17H20ClNO3	Bacteroides_thetaiotaomicron_VPI-5482	0
C17H19NO3	Bacteroidia	0
C16H17N3O5S	Clostridium_butyricum_E4	0
C88H100Cl2N10O28	Bifidobacterium_ruminantium	0
C13H17N5O8S2	Lactobacillus_brevis	0
C4H8O2	Neisseria_bacilliformis_ATCC_BAA-1200	0
C21H29NO4S	Bacteroides_fragilis_3397	0
C10H15N5	Bacteroides_fragilis_DS-208	0
C22H24ClFN4O3	Anaerotruncus	0
C8H15N7O2S3	Adlercreutzia_equolifaciens	0
C18H20O2	Morganella	0
C11H12N2O2S	Streptococcus_sanguinis_species_1301	0
C23H27FN4O2	Bacteroides_acidifaciens	0
Hg	Neisseria_elongata_subsp._glycolytica_ATCC_29315	0
C20H18ClNO6	Tannerella	0
C23H27N3O7	Eubacterium_ramulus	0
C23H27N5O7S	Pseudomonadaceae	0
C21H23ClFNO2	Holdemania	0
C24H28N2O4S2	Butyrivibrio_fibrisolvens	0
C15H14N4O6S2	Proteus_penneri_ATCC35198	0
C42H38O20	Enterobacter_cloacae	0
C13H9NOSe	Serratia_odorifera_DSM_4582	0
C18H15NO3	Listeria_seeligeri_FSL_N1-067	0
C16H17N3O7S2	Barnesiella_intestinihominis	0
C18H19NOS	Bacteroides_xylanisolvens	0
C14H14O3	Streptococcus_agalactiae	0
C24H31NO8	Acetobacter	0
C23H31NO7	Clostridium_carboxidivorans_P7	0
C25H33Cl2N5O2	Arthrobacter	0
C52H98N16O13	Pantoea_ananatis_LMG_5342	0
C25H22N4O8	Lactobacillus_reuteri	0
C14H28ClNO6	Enterococcus	0
C18H14F4N2O4S	Burkholderia_vietnamiensis_G4	0
C42H88N14O36S3	Gemmatimonadetes	0
C18H19Cl2NO4	Desulfovibrionaceae	0
C14H9I3O4	Yersinia_enterocolitica_subsp._enterocolitica_8081	0
C21H27N5O9S2	Paenalcaligenes_genus	0
C19H17N3O4S2	Slackia_exigua_ATCC_700122	0
C23H27Cl2N3O2	Parabacteroides_merdae	0
C17H24O10	Bifidobacterium_pseudocatenulatum_DSM_20438	0
C12H4Cl2F6N4OS	Neisseriaceae	0
C21H23NO4S	Collinsella_aerofaciens_Species_102106	0
C24H28N2O5	Blautia_luti_DSM14534	0
C10H12FN5O4	Bacteroides_vulgatus_ATCC8482	0
C10H12O	Lactobacillus_acidophilus	0
C54H92O23	Paenibacillaceae	0
C8H9N3O4	Providencia_rettgeri_DSM1131	0
C23H45N5O14	Peptoniphilus_sp._oral_taxon_375	0
C21H27ClN2S2	Cetobacterium_somerae	0
C17H20N4S	Oxalobacteraceae	0
C20H21ClO4	Clostridium_perfringens_Species_1485	0
C21H20O9	Salmonella_enterica_subsp._arizonae_serovar_62:z4,z23:-_str._RSK2980	0
C23H27N3O6	Clostridiales_incertae_sedis	0
C4H8O2	Paenibacillaceae	0
C18H18N8O7S3	Burkholderia_mallei_ATCC_23344	0
C20H12	Bacteroides_stercoris	0
C14H12ClNO2	Bifidobacterium_bifidum_NCIMB_41171	0
Cl2Hg	Enterobacter_cloacae_subsp._cloacae_ATCC_13047	0
C19H24N6O5S2	Microbacterium	0
C20H31NO	Ruminococcus_flavefaciens_FD-1	0
Cd	Enterococcus_faecium_(Streptococcus_faecium)	0
C11H12N2O2S	Cetobacterium	0
C27H29N5O6S	Aeromonas	0
C28H41N3O3	Dickeya_dadantii_3937	0
C22H26N2O2	Enterococcus	0
C25H28N8O2	Bifidobacterium_dentium_ATCC_27679	0
C25H28N6O	Flavobacteria	0
C9H4Cl3IO	Saccharibacteria	0
C22H25N3O7S	Clostridiaceae	0
C23H31NO7	Coriobacteriales	0
C88H100Cl2N10O28	Clostridium_clariflavum_DSM_19732	0
C29H34Cl2N2O2	Corynebacterium_lipophiloflavum_DSM_44291	0
C20H25ClN2O5	Parabacteroides_merdae	0
C17H16ClN3O	Rhodospirillaceae	0
C18H16Cl3N3O3S	Weissella_cibaria_KACC_11862	0
C16H17N3O7S2	Veillonella	0
C18H15NO3	Rikenellaceae	0
C15H12O4	Coriobacterium_glomerans_PW2	0
C18H30ClNO3	Bacteroides_clarus_YIT_12056	0
C21H45N3	Enterocloster_bolteae	0
C9H10N2O3S2	Johnsonella	0
C20H23N5O6S	Hyphomicrobium	0
C4H4N6O	Klebsiella_pneumoniae_subsp._ozaenae	0
C41H67NO15	Fusobacterium_necrophorum_D12	0
C13H12N2O5S	Salmonella	0
C19H24Cl2N2	Methanobrevibacter	0
C22H32N2O5S	Lactobacillus_paracasei_Species_1578	0
C21H26Cl2F3N3S	Mucispirillum_schaedleri	0
C18H18O2	Megasphaera_elsdenii_DSM_20460	0
C31H35N2NaO11	Oxalobacteraceae	0
C24H28N2O5	Dickeya_dadantii_3937	0
C43H51N3O11	Plesiomonas_shigelloides	0
C26H28Cl2F2N2	Parabacteroides_johnsonii_DSM18315	0
C21H23ClFNO2	Bacteroides_acidifaciens	0
C41H64O14	Bifidobacteriaceae	0
C8H8N2O3S	Deferribacter_desulfuricans_SSM1	0
C21H23NO4S	Salmonella_bongori_NCTC_12419	0
C12H15N3O2S	Citrobacter_farmeri	0
C12H15Cl2NO5S	Fusobacterium_nucleatum_subsp._vincentii_4_1_13	0
C26H35NO7	Bacteroides_stercoris	0
C18H35ClN2O6S	Subdoligranulum_variabile_DSM15176	0
C14H19N5O4	Dickeya_dadantii_Ech703	0
C29H30N6O6	Bifidobacteriaceae	0
C46H62N4O11	Eubacterium_hallii_DSM3353	0
C15H16O2	Collinsella_aerofaciens_Species_102106	0
C25H28N6O	Parabacteroides_Genus	0
C15H27N3O9P2	Pantoea_ananatis_LMG_5342	0
C36H61NaO11	Klebsiella_oxytoca	0
C13H12F2N6O	Bifidobacterium_bifidum_NCIMB_41171	0
C12H17N3O4S	Odoribacter	0
C17H25N3O5S	Escherichia_coli_BL21(DE3)	0
C23H39NO4	Serratia_sp._AS12	0
C21H22Cl2N4OS	Gammaproteobacteria	0
C8H8N2O3S	Lactobacillus_vaginalis_ATCC_49540	0
C41H67NO15	Desulfovibrio_desulfuricans	0
C24H30O3	Lactobacillus_murinus	0
C20H26O6	Enterobacter_cancerogenus_ATCC35316	0
C19H16ClF3N4O3	Anaerotruncus_colihominis_DSM17241	0
C20H22N4O10S	Enterobacter_cancerogenus_ATCC35316	0
C24H42O21	Bacteroides_uniformis	0
C19H21NO4	Vibrio_cholerae_Species_662	0
C17H13ClFN3O	Enterobacter_aerogenes_KCTC_2190	0
C15H11I4NO4	Caulobacteraceae	0
C25H30ClI2NO3	Bifidobacterium_ruminantium	0
C28H31BrN2O2	Gordonibacter	0
C18H18O2	Erwinia_billingiae_Eb661	0
C27H34I2N4	Lactobacillus_fermentum_CECT_5716	0
C32H41NO2	Clostridium_sticklandii_Species_186831	0
C20H25ClN2O5	Bifidobacterium_breve	0
C12H17NO3	Bifidobacterium_longum_(Bifidobacterium_infantis,_Bifidobacterium_suis)	0
C19H35NO2	Erysipelatoclostridium_ramosum	0
C23H27N3O7	Staphylococcus_aureus	0
C23H39NO4	Clostridium_butyricum_E4	0
C11H14N4O2	Actinomyces_coleocanis_DSM_15436	0
C22H32O3	Enterobacter_cloacae_subsp._cloacae_ATCC_13047	0
C22H24N2O8	Bacteroides_thetaiotaomicron_VPI-5482	0
C10H12O	Providencia_rettgeri_DSM1131	0
C23H26FN3O2	Clostridium_sticklandii_Species_186831	0
Cr	Lacrimispora_saccharolytica	0
C18H19NOS	Fusobacterium	0
C12H4Cl4O2	Verrucomicrobiaceae	0
C10H12ClN5O3	Bifidobacterium_dentium_Species_1678	0
C17H13ClFN3O	Rahnella_sp._Y9602	0
C22H25NO6	Clostridium_novyi_NT	0
C16H16N5NaO7S2	Holdemania_sp.	0
C16H17N3O7S2	Rhodospirillaceae	0
C21H27N3O7S	Streptococcus_pyogenes	0
C33H38N4O6	Veillonella_sp._6_1_27	0
C15H16O2	Lactobacillus_mucosae	0
C6H6N6O2	Parabacteroides_johnsonii	0
C31H35N2NaO11	Bacteroides_sp._Species_816	0
C22H26ClN3O4S	Providencia_stuartii_ATCC25827	0
C20H12	Streptococcus	0
C19H34Cl2N2O2	Dorea_formicigenerans_ATCC27755	0
C22H26ClN3O4S	Streptococcus_parasanguinis_ATCC_15912	0
C18H20N3NaO3S	Lactonifactor	0
C10H16N6S	Morganella	0
C8H11NO5S	Amphibacillus	0
C10H17N	Odoribacter	0
C17H17Cl2N	Aeromonas	0
C24H31NO8	Clostridiaceae	0
C20H17F2N3O3	Desulfovibrio_alaskensis_G20	0
C12H15NO3	Holdemania_sp.	0
C16H19N3O4S	Enterobacter_cancerogenus_ATCC35316	0
C9H14ClNO3	Staphylococcus_aureus	0
C21H41N5O11	Clostridia	0
C33H30N4O2	Lactobacillales_Order	0
C15H16N2O6S2	Bacteroidaceae	0
C19H26I3N3O9	Raoultella_terrigena	0
C17H25N3O5S	Dorea_longicatena	0
C14H10O3	Arthromitus	0
C12H15Cl2NO5S	Bacteroides_fragilis_DS-208	0
C22H30Cl2N10	Collinsella	0
C12H6Br4O	Bacteroidia	0
C17H18F3N3O3	Bacteroides_acidifaciens	0
C16H16N4O8S	Pseudoflavonifractor_capillosus_ATCC_29799	0
C11H16N4O4	Lactobacillus_animalis	0
C21H26N2O7	Roseburia_hominis	0
C18H27NO3	Deferribacter_desulfuricans_SSM1	0
C10H12FN5O4	Veillonella_dispar_ATCC_17748	0
C9H11NO4	Bacteroides_fragilis_HMW615	0
C10H16N6S	Lactobacillus_brevis_subsp._gravesensis_ATCC_27305	0
C31H33N3O6S	Bacteroides_uniformis_ATCC8492	0
C46H58N4O9	Lactobacillus_gasseri_JV-V03	0
C14H14ClN3	Alteromonadales_Order	0
C88H100Cl2N10O28	Lachnospiraceae_Family	0
C6H10N6O	Rikenellaceae	0
C21H28F3N3O7	Holdemanella	0
C11H16N4O4	Corynebacterium_Genus	0
C48H56N6O8S2	Bacteroides_WH2	0
C17H36N4O14S	Lactobacillus_jensenii_1153	0
C19H18Cl3N3O3S	Subdoligranulum_Genus	0
C29H31F2N3O	Butyricicoccus	0
C48H72O14	Enterococcus_hirae	0
C16H16N4O8S	Enterocloster_bolteae	0
C16H15N5O7S2	Aeromonas_caviae_Ae398	0
C15H14N4O	Enterococcus_faecium_(Streptococcus_faecium)	0
C21H22Cl2N4OS	Yersinia_enterocolitica_subsp._enterocolitica_8081	0
C14H14ClN3	Providencia_rettgeri_DSM1131	0
C23H30O3	Clostridium_carboxidivorans_P7	0
C21H39N7O12	Christensenellaceae	0
C12H4Cl2F6N4OS	Butyricimonas	0
C23H34O5	Rheinheimera_sp._A13L	0
C14H11Cl2NO2	Candidatus_Saccharimonas	0
C18H14Cl4N2O	Arthromitus	0
C20H16N2O4	Slackia_isoflavoniconvertens	0
C21H22Cl2N4OS	Acinetobacter	0
C23H27N3O7	Bacilli_Class	0
C25H34O6	Brevundimonas	0
C14H21N3O3S	Mycobacterium	0
C22H19ClO3	Olsenella	0
C10H13N5O5	Alloprevotella	0
C17H20Cl2N2S	Atopostipes	0
C21H24FN3O4	Streptococcus_thermophilus_JIM_8232	0
C15H14N4O	Serratia_odorifera_DSM_4582	0
C15H11I4NO4	Megasphaera_elsdenii_DSM_20460	0
C12H4Cl4O2	Collinsella_aerofaciens_ATCC25986	0
C17H17ClN6O3	Enterobacter_aerogenes_KCTC_2190	0
C48H72O14	Anaerotruncus	0
C16H15N5O7S2	Slackia_exigua_ATCC_700122	0
C26H28Cl2F2N2	Salmonella_enterica_subsp._enterica_serovar_Dublin_str._SD3246	0
C22H30Cl2N10	Collinsella_aerofaciens_ATCC25986	0
C23H27Cl2N3O2	Lactobacillus_delbrueckii_subsp._lactis_DSM_20072	0
Cr+6	Cronobacter_sakazakii	0
C25H31NO6	Odoribacter	0
C43H51N3O11	Neisseriaceae	0
C14H6O8	Porphyromonas_gingivalis	0
C80H106Cl2N11O27P	Erwinia_tasmaniensis_Et1/99	0
C16H15N4NaO8S	Alteromonadales_Order	0
C11H10N4O4	Escherichia_coli_TW10509	0
C18H14Cl4N2O	Actinomyces_coleocanis_DSM_15436	0
C15H11N2NaO2	Olsenella_uli_DSM_7084	0
C22H28FN3O6S	Bifidobacteriales	0
C27H44O	Odoribacter_splanchnicus	0
C12H9F3N2O2	Lactobacillus_johnsonii_Species_1578	0
C17H13ClFN3O	Helicobacter_pylori	0
C16H16Cl3N	Enterococcus_casseliflavus_EC1_	0
C18H20N3NaO3S	Pseudomonas_stutzeri_DSM_4166	0
C22H29FO5	Nitrospira	0
C16H20FN3O4	Shigella	0
C28H31BrN2O2	Olsenella	0
C4H3FN2O2	Desulfovibrio_desulfuricans	0
C18H18F3NO4	Lactobacillus_amylolyticus_DSM_11664	0
C18H32O2	Lactobacillus_brevis_subsp._gravesensis_ATCC_27305	0
C16H16Cl3N	Alkaliphilus_oremlandii_OhILAs	0
C26H27NO9	Lactobacillales_Order	0
C9H11Cl3NO3PS	Planococcaceae	0
C16H17N3O5S	Salmonella_typhimurium_LT2	0
C25H38O5	Klebsiella_pneumoniae_subsp._ozaenae	0
C14H15N3O5	Vibrio_cholerae_Species_662	0
C24H29ClO4	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_Subspecies	0
C19H18ClF2N3O3	Bacteroides_uniformis_ATCC8492	0
C18H14Cl4N2O	Streptococcus_parasanguinis_ATCC_15912	0
C15H14ClN3O4S3	Collinsella_aerofaciens_Species_102106	0
C22H27Cl3N2OS	Nitrospira	0
C38H84N10O34S5	Providencia_stuartii_ATCC25827	0
C20H12	Alteromonadales_Order	0
C22H23N3O4	Actinomyces_sp._oral_taxon_17_	0
C19H17ClN3NaO5S	Alphaproteobacteria	0
C17H17Cl2N	Clostridium_carboxidivorans_P7	0
C23H28ClN3O7	Bacteroides_acidifaciens	0
C24H30Cl2N2O3	Vibrio_furnissii_CIP_102972	0
C21H25ClN2O3	Parabacteroides_johnsonii_DSM18315	0
C22H32N6O12S2	Alcaligenes	0
C44H69NO12	Klebsiella_oxytoca_KCTC_1686	0
C22H28Cl2F3N3OS	Alkaliphilus_metalliredigens_QYMF	0
C42H72O13	Trichococcus	0
C18H14F3N3O4S	Turicibacter	0
C88H97Cl2N9O33	Lacrimispora_sphenoides_Species_n.a.	0
C25H29N3O2	Prevotella_oris_C735	0
C31H33F2N4O11P	Blautia_hansenii_DSM20583	0
C14H9I3O4	Cetobacterium	0
C22H25Cl2N3O	Ruminococcus_torques	0
C16H13N3O3	Clostridium_novyi_NT	0
C8H12N4O5	Alloprevotella	0
C19H20ClN3	Bifidobacteriales	0
C48H56N6O8S2	Bifidobacterium_ruminantium	0
C9H11F2N3O4	Serratia_marcescens	0
C31H47NaO6	Clostridium_botulinum_BKT015925	0
C19H34Cl2N2O2	Pseudomonas	0
C18H19Cl2NS	Bacteroides_uniformis_ATCC8492	0
C20H18ClNO6	Desulfovibrio	0
C14H12ClNO2	Desulfovibrio_alaskensis_G20	0
C15H16N2O6S2	Turicibacter	0
C8H9N3O4	Bacillus	0
C46H77NO17	Vibrio_cholerae_Species_662	0
C21H23N3OS	Corynebacterium_resistens_DSM_45100	0
C17H21F2N3O3	Clostridium_spiroforme_DSM1552	0
C12H15N3O2S	Olsenella_uli_DSM_7084	0
C23H21F7N4O3	Vibrio_cholerae_Species_662	0
C25H43NO18	Cetobacterium	0
C21H20O10	Coriobacteriales	0
C26H33NO9	Enterobacter_cloacae_EcWSU1	0
C21H33N3O5S	Prevotella	0
C26H35NO7	Clostridium_ramosum_DSM1402	0
C16H14O3	Dorea_formicigenerans	0
C15H14ClN3O4S	Bacteroides_fragilis_HMW610	0
C23H20N2O3S	Edwardsiella_tarda_ATCC23685	0
C22H19N4NaO8S2	Klebsiella_pneumoniae_342	0
C12H21N2O3PS	Granulicatella_elegans_ATCC_700633	0
ClO-	Granulicatella_elegans_ATCC_700633	0
C17H24O10	Citrobacter_freundii	0
C24H32O4	Escherichia_coli_BL21(DE3)	0
C17H20ClF2N3O3	Salmonella_enterica_subsp._enterica_serovar_Dublin_str._SD3246	0
C29H31N7O	Butyrivibrio_proteoclasticus	0
C26H31Cl3F3NO	Clostridium_botulinum_E1	0
C15H11N3O3	Propionibacterium_acnes_SK182B-JCVI	0
C35H35NO12	Ruminococcaceae_Family	0
C15H10O4	Escherichia	0
C28H32O15	Bacteroidaceae	0
C11H15N5O4	Actinomyces_sp._oral_taxon_17_	0
C8H6ClF3N2OS	Acidovorax	0
C17H24O10	Fusobacterium	0
C22H26ClN7O2S	Firmicutes	0
C14H14Cl2N2O	Raoultella_terrigena	0
C19H24N2S	Acidobacteria	0
C22H27FN4O2	Dorea	0
C7H14N2O2S	Burkholderia_vietnamiensis_G4	0
C21H34O5	Gemmatimonadetes	0
C4HF9O3S	Helicobacter_mustelae_12198	0
C12H20N2O3S	Bacteroides_clarus_YIT_12056	0
C20H17F2N3O3	Blautia_hansenii_DSM20583	0
C17H17ClN6O3	Aeromonas	0
C8H15N7O2S3	Eubacterium_rectale_ATCC33656	0
C26H39NO10	Lactobacillus	0
C22H26N2O2	Peptostreptococcus	0
C54H92O23	Clostridium_bartlettii_DSM_16795	0
C21H27N5O9S2	Bifidobacterium_longum_(Bifidobacterium_infantis,_Bifidobacterium_suis)	0
C28H32ClN3O8S	Bacilli_Class	0
C21H24FN3O4	Cronobacter_turicensis_z3032	0
C24H35ClN2O	Listeria_welshimeri	0
C19H28N2O4	Clostridium_perfringens_CPE_str._F4969	0
C13H12F2N6O	Peptostreptococcus	0
C20H21N	Porphyromonas_uenonis_60-3	0
C22H21N8O8PS4	Ruminococcus_bromii	0
C47H64N4O12	Rahnella_aquatilis_CIP_78.65	0
C14H12Cl2NNaO3	Coprococcus	0
C22H19N4NaO8S2	Mollicutes	0
C9H20N2O2	Desulfurispirillum_indicum_S5	0
C13H12F2N6O	Eubacterium_plexicaudatum	0
C18H20O2	Ruminococcus_gnavus_ATCC29149	0
C9H5ClINO	Tannerella	0
C13H8Cl2N2O4	Pseudomonas_aeruginosa	0
C29H31F2N3O	Parabacteroides_johnsonii	0
C43H51N3O11	Citrobacter_youngae_ATCC_29220	0
C26H32F2O7	Lactobacillus_johnsonii_NCC_533	0
C19H28Cl2N6O6S2	Lactobacillus_reuteri_CF48-3A_BEI_HM-102	0
C18H29N3O5S	Clostridia	0
C27H29NO10	Anaerostipes	0
C33H38N4O6	Cronobacter_turicensis_z3032	0
C27H36N2O4	Alkaliphilus_metalliredigens_QYMF	0
C11H12Cl2N2O5	Eubacterium_plexicaudatum	0
C21H34O5	Neisseria_mucosa_ATCC_25996	0
C26H31Cl3F3NO	Caulobacterales_order	0
C29H32O13	Clostridium_asparagiforme_DSM15981	0
Cl2Hg	Acidovorax	0
C23H29N3O2S2	Veillonella_sp._6_1_27	0
C20H35AuO9PS	Porphyromonas_gingivalis	0
C27H37FO6	Planctomyces	0
C35H35NO12	Bifidobacterium_Genus	0
C26H28N2	Bacillus_cereus_Species_1386	0
C29H39N5O8	Citrobacter_rodentium_ICC168	0
C8H6N4O5	Erwinia_tasmaniensis_Et1/99	0
C17H12Br2O3	Streptococcus_pyogenes	0
C24H26N2O4	Granulicatella_elegans_ATCC_700633	0
C25H31N3O6	Streptococcus_infantarius_subsp._infantarius_CJ18	0
C25H31N9O10S2	Mucispirillum	0
C25H28N8O2	Corynebacterium_jeikeium_ATCC_43734	0
C29H39N5O8	Bacteroides_thetaiotaomicron	0
C18H27NO3	Gilliamella_apicola	0
C19H27N5O4	Eubacterium	0
C22H27NO2	Streptococcus_sanguinis_species_1301	0
C19H27NO3	Cronobacter_turicensis_z3032	0
C10H19O6PS2	Vibrio_furnissii_CIP_102972	0
C42H70O12	Clostridium_sporogenes	0
C22H23ClN6O	Chromatiaceae	0
C22H29FO5	Bifidobacterium_adolescentis_L2-32	0
C21H32N2O	Listeria_seeligeri_FSL_N1-067	0
C22H32N6O12S2	Citrobacter_koseri_ATCC_BAA-895	0
C18H15NO3	Bacillus_coahuilensis_m4-4	0
C23H23NO4S	Streptococcus_thermophilus	0
C4H8O2	Paenalcaligenes_genus	0
C5H4N4S	Eubacterium_ventriosum_ATCC27560	0
C23H30O3	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_Subspecies	0
C9H20N2O2	Yersinia_enterocolitica_subsp._enterocolitica_8081	0
C16H20FN3O4	Brachyspira_pilosicoli_95/1000	0
C15H16N7NaO5S3	Aeromonas_caviae_Ae398	0
C16H14F3N3O2S	Streptococcus_thermophilus_JIM_8232	0
C22H32O3	Gilliamella_apicola	0
C14H28ClNO6	Burkholderia_vietnamiensis_G4	0
C18H32O2	Bilophila	0
C10H11F3N2O5	Pseudomonas	0
C10H12O	Lactococcus_garvieae	0
C28H34Cl2F2N2O	Bacteroides_uniformis	0
C8H14ClN5	Akkermansia_muciniphila_ATCC_BAA-835	0
C19H24Cl2N2	Dorea_formicigenerans_ATCC27755	0
C21H34ClN3O5S	Odoribacter_splanchnicus	0
C16H17N2NaO4S	Cyanobacteria	0
C27H29N5O6S	Lactobacillaceae	0
C24H26N2O4	Pediococcus	0
C17H19N5	Prevotella_oris_Species_838	0
C29H32O13	Corynebacterium_lipophiloflavum_DSM_44291	0
C8H6N4O5	Barnesiella_intestinihominis	0
C19H15NO6	Pretovella_copri_DSM18205	0
C11H11N5	Prevotella	0
C21H24FN3O4	Methanobrevibacter	0
C19H17NOS	Eubacterium_eligens	0
C18H18F3NO4	Corynebacterium_resistens_DSM_45100	0
C18H14F3N3O4S	Staphylococcus	0
C21H27N5O9S2	Dickeya_dadantii_Ech703	0
C20H21N7O6S2	Eggerthella_sp._Species_84111	0
C21H27N5O9S2	Escherichia_coli_Nissle_1917	0
C7H7NO3	Paenalcaligenes_genus	0
C18H18ClNOS	Pseudomonas_syringae_pv._morsprunorum_str._M302280	0
C20H21N	Comamonas	0
C46H58N4O9	Dorea_formicigenerans	0
C12H17NO3	Staphylococcus	0
C14H28ClNO6	Holdemanella	0
C12H4Cl4O2	Parabacteroides_distasonis_ATCC8503	0
C18H30ClNO3	Klebsiella_pneumoniae_subsp._ozaenae	0
C13H9NOSe	Clostridia	0
C27H30ClNO10	Ruminococcus_sp._5_1_39BFAA	0
C19H28Cl2N6O6S2	Odoribacter	0
C20H25ClN2O5	Butyrivibrio_proteoclasticus	0
C18H35ClN2O6S	Listeria_seeligeri_FSL_N1-067	0
C23H28ClN3O7	Salmonella_bongori_NCTC_12419	0
C36H60N2O8S	Bacillus_cereus_Species_1386	0
C35H36ClNO3S	Deferribacter_desulfuricans_SSM1	0
C18H15NO3	Victivallis_vadensis_ATCC_BAA-548	0
C19H36ClNO2	Corynebacterium_Genus	0
C42H78N2O14	Bacteroidia	0
C18H34Cl2N2O5S	Morganella_morganii	0
C18H22Cl2N2	Lactobacillus_animalis	0
C24H26BrN3O3	Caulobacterales_order	0
C23H32N2O5	Blautia_producta	0
C9H18NO2	Shewanella_frigidimarina_NCIMB_400	0
C23H32ClNO2	Bacteroides_eggerthii_DSM20697	0
C25H31NO6	Neisseriaceae	0
C18H18O2	Clostridium_bartlettii_DSM_16795	0
C12H4Cl2F6N4OS	Intestinibacter_genus	0
C19H19N7O6	Clostridium_clariflavum_DSM_19732	0
C19H17ClFN3O5S	Pediococcus	0
C19H15NO6	Dorea_formicigenerans_ATCC27755	0
C4H4KNO4S	Vibrio_furnissii_CIP_102972	0
C17H21F2N3O3	Sphingomonas	0
C21H26ClN3OS	Escherichia_coli_ED1a	0
C23H32O3	Eubacteriaceae	0
C43H65N5O10	Collinsella_stercoris_DSM_13279	0
C9H8O4	Alteromonadales_Order	0
C14H9N4NaO5	Clostridium_leptum	0
C8Cl4N2	Akkermansia_muciniphila_Species_239934	0
C23H36Cl3N3O3	Ruminococcus_sp._5_1_39BFAA	0
C18H27N3O6S	Turicibacter	0
C23H27N3O6	Xenorhabdus_nematophila_ATCC_19061	0
C24H26N2O4	Lactobacillus_delbrueckii_subsp._bulgaricus	0
C24H26N2O4	Mollicutes	0
Cr	Lactobacillus_animalis	0
C14H14O3	Streptococcus_parasanguinis	0
C20H20N6O9S	Escherichia_coli_IAI1	0
C15H14N4O	Pseudomonas_alcaligenes_Species_286	0
C10H13N5O4S	Pediococcus	0
C15H14O3	Lactobacillus_vaginalis_ATCC_49540	0
C9H5Cl2NO	Lactobacillus_jensenii_1153	0
C13H22N4O3S	Bacteroides_stercoris_ATCC43183	0
C48H72O14	Pediococcus	0
C4H3FN2O2	Desulfovibrio	0
